vocabulary size: 137
n tunes: 23638
n train tunes: 18902.0
n validation tunes: 4736.0
25517/29534 (epoch 86.398) train_loss=0.98426986 time/batch=0.33s
25518/29534 (epoch 86.401) train_loss=0.97574937 time/batch=0.31s
25519/29534 (epoch 86.404) train_loss=1.11247730 time/batch=0.40s
25520/29534 (epoch 86.408) train_loss=1.05876637 time/batch=0.24s
25521/29534 (epoch 86.411) train_loss=0.96535087 time/batch=0.30s
25522/29534 (epoch 86.415) train_loss=1.14130378 time/batch=0.54s
25523/29534 (epoch 86.418) train_loss=1.02897024 time/batch=0.44s
25524/29534 (epoch 86.421) train_loss=1.03029907 time/batch=0.40s
25525/29534 (epoch 86.425) train_loss=1.05078554 time/batch=0.40s
25526/29534 (epoch 86.428) train_loss=1.15208161 time/batch=0.52s
25527/29534 (epoch 86.431) train_loss=1.05750299 time/batch=0.45s
25528/29534 (epoch 86.435) train_loss=0.91025645 time/batch=0.30s
25529/29534 (epoch 86.438) train_loss=1.04902291 time/batch=0.33s
25530/29534 (epoch 86.442) train_loss=1.21518350 time/batch=0.59s
25531/29534 (epoch 86.445) train_loss=1.02636111 time/batch=0.36s
25532/29534 (epoch 86.448) train_loss=1.03201270 time/batch=0.41s
25533/29534 (epoch 86.452) train_loss=1.04148066 time/batch=0.42s
25534/29534 (epoch 86.455) train_loss=1.13671207 time/batch=0.38s
25535/29534 (epoch 86.459) train_loss=1.07087004 time/batch=0.41s
25536/29534 (epoch 86.462) train_loss=1.00499582 time/batch=0.43s
25537/29534 (epoch 86.465) train_loss=1.14006901 time/batch=0.55s
25538/29534 (epoch 86.469) train_loss=1.11578751 time/batch=0.24s
25539/29534 (epoch 86.472) train_loss=1.03857827 time/batch=0.39s
25540/29534 (epoch 86.476) train_loss=1.17283869 time/batch=0.60s
25541/29534 (epoch 86.479) train_loss=1.09516573 time/batch=0.54s
25542/29534 (epoch 86.482) train_loss=0.97029680 time/batch=0.35s
25543/29534 (epoch 86.486) train_loss=1.07615542 time/batch=0.40s
25544/29534 (epoch 86.489) train_loss=0.98723674 time/batch=0.32s
25545/29534 (epoch 86.492) train_loss=0.92376232 time/batch=0.34s
25546/29534 (epoch 86.496) train_loss=1.05467868 time/batch=0.49s
25547/29534 (epoch 86.499) train_loss=0.97294855 time/batch=0.30s
25548/29534 (epoch 86.503) train_loss=1.12482750 time/batch=0.51s
25549/29534 (epoch 86.506) train_loss=1.11723328 time/batch=0.40s
25550/29534 (epoch 86.509) train_loss=1.09619105 time/batch=0.58s
25551/29534 (epoch 86.513) train_loss=1.00232291 time/batch=0.43s
25552/29534 (epoch 86.516) train_loss=1.02155983 time/batch=0.43s
25553/29534 (epoch 86.520) train_loss=0.90860045 time/batch=0.25s
25554/29534 (epoch 86.523) train_loss=1.19358265 time/batch=0.52s
25555/29534 (epoch 86.526) train_loss=1.01259661 time/batch=0.42s
25556/29534 (epoch 86.530) train_loss=0.95291603 time/batch=0.30s
25557/29534 (epoch 86.533) train_loss=0.93652797 time/batch=0.32s
25558/29534 (epoch 86.536) train_loss=0.99625206 time/batch=0.35s
25559/29534 (epoch 86.540) train_loss=1.09597409 time/batch=0.39s
25560/29534 (epoch 86.543) train_loss=1.02673924 time/batch=0.35s
25561/29534 (epoch 86.547) train_loss=1.07037699 time/batch=0.44s
25562/29534 (epoch 86.550) train_loss=0.90992510 time/batch=0.34s
25563/29534 (epoch 86.553) train_loss=0.95067310 time/batch=0.33s
25564/29534 (epoch 86.557) train_loss=1.05421793 time/batch=0.40s
25565/29534 (epoch 86.560) train_loss=1.10521543 time/batch=0.50s
25566/29534 (epoch 86.564) train_loss=1.06831110 time/batch=0.49s
25567/29534 (epoch 86.567) train_loss=1.07088614 time/batch=0.41s
25568/29534 (epoch 86.570) train_loss=1.06902659 time/batch=0.43s
25569/29534 (epoch 86.574) train_loss=1.03498077 time/batch=0.48s
25570/29534 (epoch 86.577) train_loss=0.98857158 time/batch=0.34s
25571/29534 (epoch 86.580) train_loss=1.04954052 time/batch=0.44s
25572/29534 (epoch 86.584) train_loss=0.99062693 time/batch=0.33s
25573/29534 (epoch 86.587) train_loss=1.11593103 time/batch=0.48s
25574/29534 (epoch 86.591) train_loss=0.95537168 time/batch=0.32s
25575/29534 (epoch 86.594) train_loss=1.19847059 time/batch=0.61s
25576/29534 (epoch 86.597) train_loss=1.06251979 time/batch=0.45s
25577/29534 (epoch 86.601) train_loss=1.06667459 time/batch=0.46s
25578/29534 (epoch 86.604) train_loss=1.10374045 time/batch=0.47s
25579/29534 (epoch 86.608) train_loss=0.94855946 time/batch=0.44s
25580/29534 (epoch 86.611) train_loss=1.10984135 time/batch=0.57s
25581/29534 (epoch 86.614) train_loss=0.98548603 time/batch=0.40s
25582/29534 (epoch 86.618) train_loss=1.00339592 time/batch=0.37s
25583/29534 (epoch 86.621) train_loss=1.08608663 time/batch=0.44s
25584/29534 (epoch 86.624) train_loss=1.03830647 time/batch=0.37s
25585/29534 (epoch 86.628) train_loss=0.94321495 time/batch=0.34s
25586/29534 (epoch 86.631) train_loss=1.07005489 time/batch=0.48s
25587/29534 (epoch 86.635) train_loss=0.94618821 time/batch=0.34s
25588/29534 (epoch 86.638) train_loss=1.07129431 time/batch=0.47s
25589/29534 (epoch 86.641) train_loss=1.13056135 time/batch=0.45s
25590/29534 (epoch 86.645) train_loss=1.16274130 time/batch=0.60s
25591/29534 (epoch 86.648) train_loss=0.96062863 time/batch=0.42s
25592/29534 (epoch 86.652) train_loss=1.00000024 time/batch=0.29s
25593/29534 (epoch 86.655) train_loss=1.17269647 time/batch=0.60s
25594/29534 (epoch 86.658) train_loss=1.08137405 time/batch=0.40s
25595/29534 (epoch 86.662) train_loss=1.04213190 time/batch=0.49s
25596/29534 (epoch 86.665) train_loss=1.00481915 time/batch=0.35s
25597/29534 (epoch 86.669) train_loss=1.11944234 time/batch=0.44s
25598/29534 (epoch 86.672) train_loss=1.05002689 time/batch=0.45s
25599/29534 (epoch 86.675) train_loss=1.01176620 time/batch=0.30s
25600/29534 (epoch 86.679) train_loss=1.08309150 time/batch=0.48s
25601/29534 (epoch 86.682) train_loss=0.99507928 time/batch=0.36s
25602/29534 (epoch 86.685) train_loss=0.95948958 time/batch=0.32s
25603/29534 (epoch 86.689) train_loss=1.01677418 time/batch=0.38s
25604/29534 (epoch 86.692) train_loss=1.01628566 time/batch=0.42s
25605/29534 (epoch 86.696) train_loss=1.14209640 time/batch=0.45s
25606/29534 (epoch 86.699) train_loss=0.99217206 time/batch=0.35s
25607/29534 (epoch 86.702) train_loss=1.00861049 time/batch=0.38s
25608/29534 (epoch 86.706) train_loss=0.99436313 time/batch=0.36s
25609/29534 (epoch 86.709) train_loss=1.01177406 time/batch=0.37s
25610/29534 (epoch 86.713) train_loss=1.01161957 time/batch=0.41s
25611/29534 (epoch 86.716) train_loss=1.03099740 time/batch=0.42s
25612/29534 (epoch 86.719) train_loss=0.99494529 time/batch=0.36s
25613/29534 (epoch 86.723) train_loss=1.02078581 time/batch=0.36s
25614/29534 (epoch 86.726) train_loss=1.04344642 time/batch=0.41s
25615/29534 (epoch 86.729) train_loss=1.10698247 time/batch=0.49s
25616/29534 (epoch 86.733) train_loss=1.03167248 time/batch=0.46s
25617/29534 (epoch 86.736) train_loss=1.08992076 time/batch=0.49s
25618/29534 (epoch 86.740) train_loss=0.97716206 time/batch=0.41s
25619/29534 (epoch 86.743) train_loss=1.00726867 time/batch=0.42s
25620/29534 (epoch 86.746) train_loss=0.97474313 time/batch=0.33s
25621/29534 (epoch 86.750) train_loss=0.99014282 time/batch=0.36s
25622/29534 (epoch 86.753) train_loss=1.13217902 time/batch=0.46s
25623/29534 (epoch 86.757) train_loss=0.91414809 time/batch=0.33s
25624/29534 (epoch 86.760) train_loss=0.92184734 time/batch=0.33s
25625/29534 (epoch 86.763) train_loss=0.87948251 time/batch=0.32s
25626/29534 (epoch 86.767) train_loss=1.00571799 time/batch=0.38s
25627/29534 (epoch 86.770) train_loss=1.11439312 time/batch=0.41s
25628/29534 (epoch 86.773) train_loss=0.90869522 time/batch=0.34s
25629/29534 (epoch 86.777) train_loss=1.12272859 time/batch=0.51s
25630/29534 (epoch 86.780) train_loss=0.97438347 time/batch=0.32s
25631/29534 (epoch 86.784) train_loss=1.14033771 time/batch=0.45s
25632/29534 (epoch 86.787) train_loss=1.12922704 time/batch=0.46s
25633/29534 (epoch 86.790) train_loss=1.06545782 time/batch=0.47s
25634/29534 (epoch 86.794) train_loss=0.95363849 time/batch=0.42s
25635/29534 (epoch 86.797) train_loss=0.93033588 time/batch=0.32s
25636/29534 (epoch 86.801) train_loss=1.14227223 time/batch=0.50s
25637/29534 (epoch 86.804) train_loss=1.14345407 time/batch=0.48s
25638/29534 (epoch 86.807) train_loss=0.98045456 time/batch=0.37s
25639/29534 (epoch 86.811) train_loss=0.97019780 time/batch=0.38s
25640/29534 (epoch 86.814) train_loss=0.98056173 time/batch=0.34s
25641/29534 (epoch 86.817) train_loss=1.13662326 time/batch=0.47s
25642/29534 (epoch 86.821) train_loss=0.98696911 time/batch=0.41s
25643/29534 (epoch 86.824) train_loss=1.03331041 time/batch=0.41s
25644/29534 (epoch 86.828) train_loss=0.99768424 time/batch=0.42s
25645/29534 (epoch 86.831) train_loss=1.05054760 time/batch=0.51s
25646/29534 (epoch 86.834) train_loss=1.00513387 time/batch=0.42s
25647/29534 (epoch 86.838) train_loss=0.99453187 time/batch=0.42s
25648/29534 (epoch 86.841) train_loss=1.01439822 time/batch=0.41s
25649/29534 (epoch 86.845) train_loss=0.96774650 time/batch=0.36s
25650/29534 (epoch 86.848) train_loss=1.00391698 time/batch=0.33s
25651/29534 (epoch 86.851) train_loss=0.97337216 time/batch=0.37s
25652/29534 (epoch 86.855) train_loss=0.96885931 time/batch=0.37s
25653/29534 (epoch 86.858) train_loss=0.98110139 time/batch=0.41s
25654/29534 (epoch 86.861) train_loss=0.93655896 time/batch=0.34s
25655/29534 (epoch 86.865) train_loss=0.99245560 time/batch=0.45s
25656/29534 (epoch 86.868) train_loss=1.03077602 time/batch=0.47s
25657/29534 (epoch 86.872) train_loss=1.03909957 time/batch=0.47s
25658/29534 (epoch 86.875) train_loss=1.03544283 time/batch=0.47s
25659/29534 (epoch 86.878) train_loss=0.97778141 time/batch=0.34s
25660/29534 (epoch 86.882) train_loss=0.95315629 time/batch=0.34s
25661/29534 (epoch 86.885) train_loss=0.97815043 time/batch=0.42s
25662/29534 (epoch 86.889) train_loss=1.12375617 time/batch=0.47s
25663/29534 (epoch 86.892) train_loss=1.08211589 time/batch=0.42s
25664/29534 (epoch 86.895) train_loss=1.00711393 time/batch=0.48s
25665/29534 (epoch 86.899) train_loss=0.95853019 time/batch=0.34s
setting learning rate to 0.0005358
25666/29534 (epoch 86.902) train_loss=1.10450518 time/batch=0.61s
25667/29534 (epoch 86.906) train_loss=1.31533659 time/batch=1.04s
25668/29534 (epoch 86.909) train_loss=1.07207417 time/batch=0.50s
25669/29534 (epoch 86.912) train_loss=1.20883620 time/batch=0.73s
25670/29534 (epoch 86.916) train_loss=1.09441900 time/batch=0.58s
25671/29534 (epoch 86.919) train_loss=1.39357150 time/batch=2.52s
25672/29534 (epoch 86.922) train_loss=0.95172012 time/batch=0.32s
25673/29534 (epoch 86.926) train_loss=0.92301571 time/batch=0.28s
25674/29534 (epoch 86.929) train_loss=1.04656601 time/batch=0.49s
25675/29534 (epoch 86.933) train_loss=1.24942303 time/batch=1.10s
25676/29534 (epoch 86.936) train_loss=1.09649467 time/batch=0.62s
25677/29534 (epoch 86.939) train_loss=0.97071165 time/batch=0.38s
25678/29534 (epoch 86.943) train_loss=1.01042151 time/batch=0.23s
25679/29534 (epoch 86.946) train_loss=0.98100471 time/batch=0.29s
25680/29534 (epoch 86.950) train_loss=1.33296013 time/batch=1.49s
25681/29534 (epoch 86.953) train_loss=1.34040403 time/batch=1.58s
25682/29534 (epoch 86.956) train_loss=1.36654580 time/batch=5.26s
25683/29534 (epoch 86.960) train_loss=1.00196636 time/batch=0.32s
25684/29534 (epoch 86.963) train_loss=1.13229811 time/batch=0.60s
25685/29534 (epoch 86.966) train_loss=1.26617932 time/batch=1.24s
25686/29534 (epoch 86.970) train_loss=1.09239328 time/batch=0.18s
25687/29534 (epoch 86.973) train_loss=1.18009257 time/batch=0.53s
25688/29534 (epoch 86.977) train_loss=1.24668169 time/batch=0.88s
25689/29534 (epoch 86.980) train_loss=1.24037004 time/batch=0.99s
25690/29534 (epoch 86.983) train_loss=1.18073487 time/batch=0.20s
25691/29534 (epoch 86.987) train_loss=1.02392459 time/batch=0.22s
25692/29534 (epoch 86.990) train_loss=1.07029796 time/batch=0.58s
25693/29534 (epoch 86.994) train_loss=1.08649445 time/batch=0.48s
25694/29534 (epoch 86.997) train_loss=1.20985484 time/batch=0.63s
25695/29534 (epoch 87.000) train_loss=1.26586020 time/batch=0.79s
25696/29534 (epoch 87.004) train_loss=0.93868947 time/batch=0.25s
25697/29534 (epoch 87.007) train_loss=1.19124174 time/batch=0.85s
25698/29534 (epoch 87.010) train_loss=1.15086281 time/batch=0.64s
25699/29534 (epoch 87.014) train_loss=1.26481164 time/batch=1.00s
25700/29534 (epoch 87.017) train_loss=1.16143847 time/batch=0.55s
25701/29534 (epoch 87.021) train_loss=1.10291529 time/batch=0.49s
25702/29534 (epoch 87.024) train_loss=1.20318115 time/batch=0.93s
25703/29534 (epoch 87.027) train_loss=0.93659675 time/batch=0.36s
25704/29534 (epoch 87.031) train_loss=1.04797590 time/batch=0.41s
25705/29534 (epoch 87.034) train_loss=1.18642521 time/batch=0.89s
25706/29534 (epoch 87.038) train_loss=1.23913717 time/batch=0.91s
25707/29534 (epoch 87.041) train_loss=1.13185596 time/batch=0.65s
25708/29534 (epoch 87.044) train_loss=0.99392527 time/batch=0.27s
25709/29534 (epoch 87.048) train_loss=1.13633156 time/batch=0.59s
25710/29534 (epoch 87.051) train_loss=1.00537324 time/batch=0.26s
25711/29534 (epoch 87.054) train_loss=1.19760656 time/batch=0.80s
25712/29534 (epoch 87.058) train_loss=1.21303964 time/batch=0.80s
25713/29534 (epoch 87.061) train_loss=1.08330727 time/batch=0.46s
25714/29534 (epoch 87.065) train_loss=1.26376927 time/batch=0.75s
25715/29534 (epoch 87.068) train_loss=1.03307128 time/batch=0.39s
25716/29534 (epoch 87.071) train_loss=0.95404321 time/batch=0.32s
25717/29534 (epoch 87.075) train_loss=1.12725341 time/batch=0.61s
25718/29534 (epoch 87.078) train_loss=1.25917578 time/batch=0.81s
25719/29534 (epoch 87.082) train_loss=1.11398554 time/batch=0.24s
25720/29534 (epoch 87.085) train_loss=1.11207914 time/batch=0.44s
25721/29534 (epoch 87.088) train_loss=1.32176375 time/batch=1.27s
25722/29534 (epoch 87.092) train_loss=0.89136279 time/batch=0.32s
25723/29534 (epoch 87.095) train_loss=1.15971959 time/batch=0.83s
25724/29534 (epoch 87.099) train_loss=1.03812289 time/batch=0.47s
25725/29534 (epoch 87.102) train_loss=0.94927442 time/batch=0.38s
25726/29534 (epoch 87.105) train_loss=1.25397062 time/batch=1.00s
25727/29534 (epoch 87.109) train_loss=1.07399976 time/batch=0.40s
25728/29534 (epoch 87.112) train_loss=1.27075934 time/batch=0.65s
25729/29534 (epoch 87.115) train_loss=1.18486536 time/batch=0.61s
25730/29534 (epoch 87.119) train_loss=1.14239931 time/batch=0.64s
25731/29534 (epoch 87.122) train_loss=1.17258072 time/batch=0.61s
25732/29534 (epoch 87.126) train_loss=1.21070468 time/batch=0.68s
25733/29534 (epoch 87.129) train_loss=1.10112524 time/batch=0.46s
25734/29534 (epoch 87.132) train_loss=1.08851099 time/batch=0.22s
25735/29534 (epoch 87.136) train_loss=1.13699913 time/batch=0.52s
25736/29534 (epoch 87.139) train_loss=1.13231194 time/batch=0.63s
25737/29534 (epoch 87.143) train_loss=1.30357313 time/batch=1.12s
25738/29534 (epoch 87.146) train_loss=1.16474593 time/batch=0.45s
25739/29534 (epoch 87.149) train_loss=0.99994218 time/batch=0.35s
25740/29534 (epoch 87.153) train_loss=0.95481306 time/batch=0.41s
25741/29534 (epoch 87.156) train_loss=1.00247669 time/batch=0.29s
25742/29534 (epoch 87.159) train_loss=1.13766742 time/batch=0.56s
25743/29534 (epoch 87.163) train_loss=0.95946640 time/batch=0.33s
25744/29534 (epoch 87.166) train_loss=1.28834188 time/batch=0.76s
25745/29534 (epoch 87.170) train_loss=1.21190846 time/batch=0.50s
25746/29534 (epoch 87.173) train_loss=1.20073402 time/batch=0.69s
25747/29534 (epoch 87.176) train_loss=1.14470053 time/batch=0.63s
25748/29534 (epoch 87.180) train_loss=1.17967856 time/batch=0.52s
25749/29534 (epoch 87.183) train_loss=0.99709886 time/batch=0.28s
25750/29534 (epoch 87.187) train_loss=1.18247688 time/batch=0.82s
25751/29534 (epoch 87.190) train_loss=1.15380549 time/batch=0.58s
25752/29534 (epoch 87.193) train_loss=1.21197677 time/batch=0.67s
25753/29534 (epoch 87.197) train_loss=1.06941831 time/batch=0.38s
25754/29534 (epoch 87.200) train_loss=1.24272299 time/batch=0.70s
25755/29534 (epoch 87.203) train_loss=1.30681312 time/batch=0.76s
25756/29534 (epoch 87.207) train_loss=1.00660622 time/batch=0.36s
25757/29534 (epoch 87.210) train_loss=1.10442472 time/batch=0.40s
25758/29534 (epoch 87.214) train_loss=1.05552387 time/batch=0.24s
25759/29534 (epoch 87.217) train_loss=0.99404007 time/batch=0.35s
25760/29534 (epoch 87.220) train_loss=1.26522183 time/batch=0.77s
25761/29534 (epoch 87.224) train_loss=1.25347781 time/batch=0.83s
25762/29534 (epoch 87.227) train_loss=0.99664652 time/batch=0.34s
25763/29534 (epoch 87.231) train_loss=1.03469038 time/batch=0.39s
25764/29534 (epoch 87.234) train_loss=1.00530648 time/batch=0.41s
25765/29534 (epoch 87.237) train_loss=1.13771701 time/batch=0.53s
25766/29534 (epoch 87.241) train_loss=0.94901013 time/batch=0.25s
25767/29534 (epoch 87.244) train_loss=1.13114274 time/batch=0.54s
25768/29534 (epoch 87.247) train_loss=1.09282923 time/batch=0.47s
25769/29534 (epoch 87.251) train_loss=1.21936250 time/batch=0.71s
25770/29534 (epoch 87.254) train_loss=1.06288576 time/batch=0.42s
25771/29534 (epoch 87.258) train_loss=1.08176303 time/batch=0.52s
25772/29534 (epoch 87.261) train_loss=0.93553472 time/batch=0.27s
25773/29534 (epoch 87.264) train_loss=1.14499903 time/batch=0.60s
25774/29534 (epoch 87.268) train_loss=1.05085349 time/batch=0.41s
25775/29534 (epoch 87.271) train_loss=1.02508390 time/batch=0.42s
25776/29534 (epoch 87.275) train_loss=0.92925978 time/batch=0.32s
25777/29534 (epoch 87.278) train_loss=0.91163749 time/batch=0.32s
25778/29534 (epoch 87.281) train_loss=1.11201191 time/batch=0.54s
25779/29534 (epoch 87.285) train_loss=1.09754467 time/batch=0.48s
25780/29534 (epoch 87.288) train_loss=1.10326314 time/batch=0.51s
25781/29534 (epoch 87.292) train_loss=1.08863592 time/batch=0.56s
25782/29534 (epoch 87.295) train_loss=1.06171155 time/batch=0.47s
25783/29534 (epoch 87.298) train_loss=1.07821178 time/batch=0.46s
25784/29534 (epoch 87.302) train_loss=1.09735274 time/batch=0.45s
25785/29534 (epoch 87.305) train_loss=1.14023423 time/batch=0.51s
25786/29534 (epoch 87.308) train_loss=1.00748575 time/batch=0.36s
25787/29534 (epoch 87.312) train_loss=0.95845568 time/batch=0.33s
25788/29534 (epoch 87.315) train_loss=1.09385967 time/batch=0.45s
25789/29534 (epoch 87.319) train_loss=1.03110433 time/batch=0.37s
25790/29534 (epoch 87.322) train_loss=0.97198892 time/batch=0.37s
25791/29534 (epoch 87.325) train_loss=1.19007254 time/batch=0.57s
25792/29534 (epoch 87.329) train_loss=1.10755169 time/batch=0.55s
25793/29534 (epoch 87.332) train_loss=1.06099832 time/batch=0.44s
25794/29534 (epoch 87.336) train_loss=1.10421979 time/batch=0.50s
25795/29534 (epoch 87.339) train_loss=1.08878851 time/batch=0.45s
25796/29534 (epoch 87.342) train_loss=1.05728841 time/batch=0.49s
25797/29534 (epoch 87.346) train_loss=1.11247218 time/batch=0.62s
25798/29534 (epoch 87.349) train_loss=0.95758343 time/batch=0.25s
25799/29534 (epoch 87.352) train_loss=1.00761950 time/batch=0.38s
25800/29534 (epoch 87.356) train_loss=1.03439236 time/batch=0.41s
25801/29534 (epoch 87.359) train_loss=1.11210907 time/batch=0.48s
25802/29534 (epoch 87.363) train_loss=1.00913596 time/batch=0.23s
25803/29534 (epoch 87.366) train_loss=1.17220402 time/batch=0.56s
25804/29534 (epoch 87.369) train_loss=1.21440244 time/batch=0.85s
25805/29534 (epoch 87.373) train_loss=0.94840872 time/batch=0.32s
25806/29534 (epoch 87.376) train_loss=0.90951771 time/batch=0.35s
25807/29534 (epoch 87.380) train_loss=1.08009362 time/batch=0.50s
25808/29534 (epoch 87.383) train_loss=1.13275957 time/batch=0.61s
25809/29534 (epoch 87.386) train_loss=1.08283663 time/batch=0.58s
25810/29534 (epoch 87.390) train_loss=1.09561443 time/batch=0.46s
