vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
44163/89748 (epoch 98.416) train_loss=1.13040185 time/batch=0.67s
44164/89748 (epoch 98.418) train_loss=1.11086643 time/batch=0.59s
44165/89748 (epoch 98.420) train_loss=0.96681947 time/batch=0.45s
44166/89748 (epoch 98.422) train_loss=1.18203473 time/batch=0.81s
44167/89748 (epoch 98.424) train_loss=1.09464777 time/batch=0.58s
44168/89748 (epoch 98.427) train_loss=1.10841477 time/batch=0.70s
44169/89748 (epoch 98.429) train_loss=1.03831744 time/batch=0.62s
44170/89748 (epoch 98.431) train_loss=1.00726497 time/batch=0.47s
44171/89748 (epoch 98.433) train_loss=1.10291278 time/batch=0.71s
44172/89748 (epoch 98.436) train_loss=1.14524782 time/batch=0.64s
44173/89748 (epoch 98.438) train_loss=1.05651176 time/batch=0.58s
44174/89748 (epoch 98.440) train_loss=1.07845426 time/batch=0.56s
44175/89748 (epoch 98.442) train_loss=1.16777635 time/batch=0.98s
44176/89748 (epoch 98.445) train_loss=1.12664211 time/batch=0.69s
44177/89748 (epoch 98.447) train_loss=1.08562195 time/batch=0.62s
44178/89748 (epoch 98.449) train_loss=1.05997944 time/batch=0.56s
44179/89748 (epoch 98.451) train_loss=1.01691628 time/batch=0.52s
44180/89748 (epoch 98.453) train_loss=1.04854202 time/batch=0.55s
44181/89748 (epoch 98.456) train_loss=1.11954939 time/batch=0.57s
44182/89748 (epoch 98.458) train_loss=1.04774499 time/batch=0.71s
44183/89748 (epoch 98.460) train_loss=1.01686561 time/batch=0.63s
44184/89748 (epoch 98.462) train_loss=0.98226547 time/batch=0.49s
44185/89748 (epoch 98.465) train_loss=1.12135553 time/batch=0.67s
44186/89748 (epoch 98.467) train_loss=1.06219125 time/batch=0.44s
44187/89748 (epoch 98.469) train_loss=1.01793075 time/batch=0.48s
44188/89748 (epoch 98.471) train_loss=1.03780985 time/batch=0.60s
44189/89748 (epoch 98.474) train_loss=1.04736030 time/batch=0.53s
44190/89748 (epoch 98.476) train_loss=1.12371790 time/batch=0.88s
44191/89748 (epoch 98.478) train_loss=1.02156997 time/batch=0.55s
44192/89748 (epoch 98.480) train_loss=1.11685848 time/batch=0.77s
44193/89748 (epoch 98.482) train_loss=1.13946986 time/batch=0.61s
44194/89748 (epoch 98.485) train_loss=1.06918514 time/batch=0.74s
44195/89748 (epoch 98.487) train_loss=1.15108156 time/batch=0.58s
44196/89748 (epoch 98.489) train_loss=1.13072681 time/batch=0.72s
44197/89748 (epoch 98.491) train_loss=1.11570847 time/batch=0.60s
44198/89748 (epoch 98.494) train_loss=1.15571964 time/batch=0.68s
44199/89748 (epoch 98.496) train_loss=1.10425317 time/batch=0.64s
44200/89748 (epoch 98.498) train_loss=1.22708416 time/batch=0.76s
44201/89748 (epoch 98.500) train_loss=1.04410887 time/batch=0.54s
44202/89748 (epoch 98.502) train_loss=1.02382088 time/batch=0.46s
44203/89748 (epoch 98.505) train_loss=1.02995539 time/batch=0.63s
44204/89748 (epoch 98.507) train_loss=1.02184498 time/batch=0.49s
44205/89748 (epoch 98.509) train_loss=1.06304765 time/batch=0.47s
44206/89748 (epoch 98.511) train_loss=0.97256023 time/batch=0.44s
44207/89748 (epoch 98.514) train_loss=1.09921420 time/batch=0.68s
44208/89748 (epoch 98.516) train_loss=1.11930311 time/batch=0.71s
44209/89748 (epoch 98.518) train_loss=1.00234604 time/batch=0.49s
44210/89748 (epoch 98.520) train_loss=0.98825085 time/batch=0.48s
44211/89748 (epoch 98.523) train_loss=1.15774608 time/batch=0.79s
44212/89748 (epoch 98.525) train_loss=1.06308413 time/batch=0.52s
44213/89748 (epoch 98.527) train_loss=0.98396301 time/batch=0.47s
44214/89748 (epoch 98.529) train_loss=0.96217990 time/batch=0.47s
44215/89748 (epoch 98.531) train_loss=0.99782914 time/batch=0.50s
44216/89748 (epoch 98.534) train_loss=1.08048916 time/batch=0.47s
44217/89748 (epoch 98.536) train_loss=1.08598495 time/batch=0.54s
44218/89748 (epoch 98.538) train_loss=1.09203398 time/batch=0.69s
44219/89748 (epoch 98.540) train_loss=1.04838634 time/batch=0.53s
44220/89748 (epoch 98.543) train_loss=1.14314151 time/batch=0.80s
44221/89748 (epoch 98.545) train_loss=1.01676023 time/batch=0.48s
44222/89748 (epoch 98.547) train_loss=1.08459628 time/batch=0.49s
44223/89748 (epoch 98.549) train_loss=1.04769099 time/batch=0.61s
44224/89748 (epoch 98.551) train_loss=0.99573874 time/batch=0.49s
44225/89748 (epoch 98.554) train_loss=1.12733376 time/batch=0.59s
44226/89748 (epoch 98.556) train_loss=1.04159248 time/batch=0.44s
44227/89748 (epoch 98.558) train_loss=1.05624437 time/batch=0.59s
44228/89748 (epoch 98.560) train_loss=0.98121262 time/batch=0.51s
44229/89748 (epoch 98.563) train_loss=1.09348416 time/batch=0.59s
44230/89748 (epoch 98.565) train_loss=1.01320100 time/batch=0.47s
44231/89748 (epoch 98.567) train_loss=1.12606847 time/batch=0.68s
44232/89748 (epoch 98.569) train_loss=1.09860420 time/batch=0.66s
44233/89748 (epoch 98.572) train_loss=1.19782436 time/batch=0.92s
44234/89748 (epoch 98.574) train_loss=1.14822900 time/batch=0.68s
44235/89748 (epoch 98.576) train_loss=1.13022685 time/batch=0.98s
44236/89748 (epoch 98.578) train_loss=1.03941119 time/batch=0.51s
44237/89748 (epoch 98.580) train_loss=1.00879014 time/batch=0.47s
44238/89748 (epoch 98.583) train_loss=1.12840378 time/batch=0.60s
44239/89748 (epoch 98.585) train_loss=1.04833710 time/batch=0.56s
44240/89748 (epoch 98.587) train_loss=1.09528148 time/batch=0.61s
44241/89748 (epoch 98.589) train_loss=1.04047024 time/batch=0.71s
44242/89748 (epoch 98.592) train_loss=1.01384270 time/batch=0.49s
44243/89748 (epoch 98.594) train_loss=1.01289749 time/batch=0.62s
44244/89748 (epoch 98.596) train_loss=1.02375686 time/batch=0.46s
44245/89748 (epoch 98.598) train_loss=1.04994571 time/batch=0.51s
44246/89748 (epoch 98.601) train_loss=1.17162359 time/batch=0.59s
44247/89748 (epoch 98.603) train_loss=1.05130160 time/batch=0.48s
44248/89748 (epoch 98.605) train_loss=1.18213546 time/batch=0.91s
44249/89748 (epoch 98.607) train_loss=1.16845882 time/batch=0.72s
44250/89748 (epoch 98.609) train_loss=1.01237071 time/batch=0.62s
44251/89748 (epoch 98.612) train_loss=1.06258821 time/batch=0.55s
44252/89748 (epoch 98.614) train_loss=0.96819240 time/batch=0.46s
44253/89748 (epoch 98.616) train_loss=1.07482266 time/batch=0.55s
44254/89748 (epoch 98.618) train_loss=1.15671110 time/batch=0.82s
44255/89748 (epoch 98.621) train_loss=1.01686442 time/batch=0.55s
44256/89748 (epoch 98.623) train_loss=1.12121069 time/batch=0.71s
44257/89748 (epoch 98.625) train_loss=0.96390408 time/batch=0.49s
44258/89748 (epoch 98.627) train_loss=1.00594532 time/batch=0.68s
44259/89748 (epoch 98.629) train_loss=1.13444650 time/batch=0.73s
44260/89748 (epoch 98.632) train_loss=1.00792313 time/batch=0.52s
44261/89748 (epoch 98.634) train_loss=1.08307230 time/batch=0.65s
44262/89748 (epoch 98.636) train_loss=1.09415388 time/batch=0.80s
44263/89748 (epoch 98.638) train_loss=1.03258038 time/batch=0.56s
44264/89748 (epoch 98.641) train_loss=1.05020261 time/batch=0.61s
44265/89748 (epoch 98.643) train_loss=1.04534614 time/batch=0.54s
44266/89748 (epoch 98.645) train_loss=1.00910175 time/batch=0.47s
44267/89748 (epoch 98.647) train_loss=1.06771541 time/batch=0.58s
44268/89748 (epoch 98.650) train_loss=1.03573442 time/batch=0.63s
44269/89748 (epoch 98.652) train_loss=1.02198112 time/batch=0.63s
44270/89748 (epoch 98.654) train_loss=0.99224699 time/batch=0.50s
44271/89748 (epoch 98.656) train_loss=1.05775476 time/batch=0.56s
44272/89748 (epoch 98.658) train_loss=1.02865815 time/batch=0.53s
44273/89748 (epoch 98.661) train_loss=1.11075866 time/batch=0.66s
44274/89748 (epoch 98.663) train_loss=1.05812967 time/batch=0.59s
44275/89748 (epoch 98.665) train_loss=1.00768733 time/batch=0.51s
44276/89748 (epoch 98.667) train_loss=1.12488091 time/batch=0.72s
44277/89748 (epoch 98.670) train_loss=0.97517502 time/batch=0.52s
44278/89748 (epoch 98.672) train_loss=1.09457338 time/batch=0.61s
44279/89748 (epoch 98.674) train_loss=1.06601691 time/batch=0.67s
44280/89748 (epoch 98.676) train_loss=1.16296315 time/batch=0.59s
44281/89748 (epoch 98.679) train_loss=1.05986178 time/batch=0.52s
44282/89748 (epoch 98.681) train_loss=1.01373935 time/batch=0.56s
44283/89748 (epoch 98.683) train_loss=1.06130385 time/batch=0.51s
44284/89748 (epoch 98.685) train_loss=1.13983750 time/batch=0.65s
44285/89748 (epoch 98.687) train_loss=1.06863487 time/batch=0.65s
44286/89748 (epoch 98.690) train_loss=1.05577195 time/batch=0.51s
44287/89748 (epoch 98.692) train_loss=1.21325707 time/batch=0.91s
44288/89748 (epoch 98.694) train_loss=1.08887959 time/batch=0.45s
44289/89748 (epoch 98.696) train_loss=1.13895142 time/batch=0.73s
44290/89748 (epoch 98.699) train_loss=1.20500267 time/batch=0.74s
44291/89748 (epoch 98.701) train_loss=1.06538391 time/batch=0.63s
44292/89748 (epoch 98.703) train_loss=1.01375985 time/batch=0.62s
44293/89748 (epoch 98.705) train_loss=1.14580333 time/batch=0.77s
44294/89748 (epoch 98.707) train_loss=1.08168805 time/batch=0.52s
44295/89748 (epoch 98.710) train_loss=1.08624792 time/batch=0.59s
44296/89748 (epoch 98.712) train_loss=1.10671997 time/batch=0.65s
44297/89748 (epoch 98.714) train_loss=0.98950285 time/batch=0.50s
44298/89748 (epoch 98.716) train_loss=1.03377759 time/batch=0.55s
44299/89748 (epoch 98.719) train_loss=1.05671918 time/batch=0.73s
44300/89748 (epoch 98.721) train_loss=1.13990498 time/batch=0.63s
44301/89748 (epoch 98.723) train_loss=1.12335229 time/batch=0.60s
44302/89748 (epoch 98.725) train_loss=1.02455592 time/batch=0.49s
44303/89748 (epoch 98.728) train_loss=1.13879275 time/batch=0.75s
44304/89748 (epoch 98.730) train_loss=0.99389005 time/batch=0.49s
44305/89748 (epoch 98.732) train_loss=1.09281456 time/batch=0.68s
44306/89748 (epoch 98.734) train_loss=1.06841171 time/batch=0.64s
44307/89748 (epoch 98.736) train_loss=0.98835552 time/batch=0.49s
44308/89748 (epoch 98.739) train_loss=1.18115175 time/batch=0.73s
44309/89748 (epoch 98.741) train_loss=1.03475761 time/batch=0.69s
44310/89748 (epoch 98.743) train_loss=1.12677073 time/batch=0.72s
44311/89748 (epoch 98.745) train_loss=1.13986337 time/batch=0.69s
44312/89748 (epoch 98.748) train_loss=1.01098895 time/batch=0.50s
44313/89748 (epoch 98.750) train_loss=1.06690907 time/batch=0.66s
44314/89748 (epoch 98.752) train_loss=1.00932145 time/batch=0.53s
44315/89748 (epoch 98.754) train_loss=1.12080872 time/batch=0.70s
44316/89748 (epoch 98.757) train_loss=0.99084777 time/batch=0.53s
44317/89748 (epoch 98.759) train_loss=0.98954481 time/batch=0.51s
44318/89748 (epoch 98.761) train_loss=1.06649721 time/batch=0.66s
44319/89748 (epoch 98.763) train_loss=1.09500134 time/batch=0.63s
44320/89748 (epoch 98.765) train_loss=1.03859508 time/batch=0.70s
44321/89748 (epoch 98.768) train_loss=1.14410448 time/batch=0.73s
44322/89748 (epoch 98.770) train_loss=1.02370632 time/batch=0.49s
44323/89748 (epoch 98.772) train_loss=1.02548432 time/batch=0.62s
44324/89748 (epoch 98.774) train_loss=0.98577398 time/batch=0.51s
44325/89748 (epoch 98.777) train_loss=1.10390413 time/batch=0.70s
44326/89748 (epoch 98.779) train_loss=1.03345692 time/batch=0.63s
44327/89748 (epoch 98.781) train_loss=0.98497373 time/batch=0.50s
44328/89748 (epoch 98.783) train_loss=1.08357596 time/batch=0.64s
44329/89748 (epoch 98.785) train_loss=1.01834667 time/batch=0.63s
44330/89748 (epoch 98.788) train_loss=0.99628752 time/batch=0.50s
44331/89748 (epoch 98.790) train_loss=1.04635203 time/batch=0.72s
44332/89748 (epoch 98.792) train_loss=1.07735038 time/batch=0.61s
44333/89748 (epoch 98.794) train_loss=1.04550695 time/batch=0.63s
44334/89748 (epoch 98.797) train_loss=1.04713118 time/batch=0.61s
44335/89748 (epoch 98.799) train_loss=1.14902604 time/batch=0.72s
44336/89748 (epoch 98.801) train_loss=1.15248549 time/batch=0.65s
44337/89748 (epoch 98.803) train_loss=1.04580414 time/batch=0.63s
44338/89748 (epoch 98.806) train_loss=1.00586426 time/batch=0.61s
44339/89748 (epoch 98.808) train_loss=1.11959827 time/batch=0.66s
44340/89748 (epoch 98.810) train_loss=1.04961002 time/batch=0.51s
44341/89748 (epoch 98.812) train_loss=1.08703184 time/batch=0.63s
44342/89748 (epoch 98.814) train_loss=0.98114455 time/batch=0.61s
44343/89748 (epoch 98.817) train_loss=1.12267661 time/batch=0.64s
44344/89748 (epoch 98.819) train_loss=1.05636108 time/batch=0.53s
44345/89748 (epoch 98.821) train_loss=1.01094508 time/batch=0.61s
44346/89748 (epoch 98.823) train_loss=1.05767882 time/batch=0.64s
44347/89748 (epoch 98.826) train_loss=0.99557525 time/batch=0.63s
44348/89748 (epoch 98.828) train_loss=1.02179217 time/batch=0.50s
44349/89748 (epoch 98.830) train_loss=1.07583320 time/batch=0.64s
44350/89748 (epoch 98.832) train_loss=1.05524051 time/batch=0.61s
44351/89748 (epoch 98.835) train_loss=1.03835082 time/batch=0.63s
44352/89748 (epoch 98.837) train_loss=1.04891658 time/batch=0.62s
setting learning rate to 0.0002788
44353/89748 (epoch 98.839) train_loss=1.19060528 time/batch=1.18s
44354/89748 (epoch 98.841) train_loss=1.22228813 time/batch=1.01s
44355/89748 (epoch 98.843) train_loss=1.31150079 time/batch=2.63s
44356/89748 (epoch 98.846) train_loss=1.11617851 time/batch=0.78s
44357/89748 (epoch 98.848) train_loss=1.25747895 time/batch=1.37s
44358/89748 (epoch 98.850) train_loss=1.39962161 time/batch=7.78s
44359/89748 (epoch 98.852) train_loss=1.28775144 time/batch=0.30s
44360/89748 (epoch 98.855) train_loss=1.28039765 time/batch=1.14s
44361/89748 (epoch 98.857) train_loss=1.35982811 time/batch=2.26s
44362/89748 (epoch 98.859) train_loss=1.04964185 time/batch=0.47s
44363/89748 (epoch 98.861) train_loss=1.05907989 time/batch=0.70s
44364/89748 (epoch 98.863) train_loss=1.23905039 time/batch=1.37s
44365/89748 (epoch 98.866) train_loss=1.42124724 time/batch=3.18s
44366/89748 (epoch 98.868) train_loss=1.22068071 time/batch=0.91s
44367/89748 (epoch 98.870) train_loss=1.26067853 time/batch=1.33s
44368/89748 (epoch 98.872) train_loss=1.25442469 time/batch=1.40s
44369/89748 (epoch 98.875) train_loss=1.08923233 time/batch=0.67s
44370/89748 (epoch 98.877) train_loss=1.18231666 time/batch=1.62s
44371/89748 (epoch 98.879) train_loss=1.30798066 time/batch=1.71s
44372/89748 (epoch 98.881) train_loss=1.06817985 time/batch=0.39s
44373/89748 (epoch 98.884) train_loss=0.98167646 time/batch=0.62s
44374/89748 (epoch 98.886) train_loss=1.27097940 time/batch=1.77s
44375/89748 (epoch 98.888) train_loss=1.16735244 time/batch=0.76s
44376/89748 (epoch 98.890) train_loss=1.05381167 time/batch=0.52s
44377/89748 (epoch 98.892) train_loss=1.00391889 time/batch=0.50s
44378/89748 (epoch 98.895) train_loss=1.29863644 time/batch=1.81s
44379/89748 (epoch 98.897) train_loss=1.26498103 time/batch=2.29s
44380/89748 (epoch 98.899) train_loss=1.36658609 time/batch=1.86s
44381/89748 (epoch 98.901) train_loss=1.30445397 time/batch=1.91s
44382/89748 (epoch 98.904) train_loss=1.02061450 time/batch=0.55s
44383/89748 (epoch 98.906) train_loss=1.20179534 time/batch=1.18s
44384/89748 (epoch 98.908) train_loss=1.35282314 time/batch=1.94s
44385/89748 (epoch 98.910) train_loss=1.13725996 time/batch=0.58s
44386/89748 (epoch 98.913) train_loss=1.24627066 time/batch=1.24s
44387/89748 (epoch 98.915) train_loss=1.23769748 time/batch=1.38s
44388/89748 (epoch 98.917) train_loss=1.09433055 time/batch=0.78s
44389/89748 (epoch 98.919) train_loss=1.26412034 time/batch=1.16s
44390/89748 (epoch 98.921) train_loss=1.23027313 time/batch=1.48s
44391/89748 (epoch 98.924) train_loss=1.24911666 time/batch=1.24s
44392/89748 (epoch 98.926) train_loss=1.05680287 time/batch=0.45s
44393/89748 (epoch 98.928) train_loss=1.21921837 time/batch=1.25s
44394/89748 (epoch 98.930) train_loss=0.98752803 time/batch=0.44s
44395/89748 (epoch 98.933) train_loss=1.13124847 time/batch=0.39s
44396/89748 (epoch 98.935) train_loss=1.25499845 time/batch=1.30s
44397/89748 (epoch 98.937) train_loss=1.19027305 time/batch=0.91s
44398/89748 (epoch 98.939) train_loss=1.17767560 time/batch=0.33s
44399/89748 (epoch 98.941) train_loss=1.16424811 time/batch=0.89s
44400/89748 (epoch 98.944) train_loss=1.01616669 time/batch=0.53s
44401/89748 (epoch 98.946) train_loss=1.16234112 time/batch=1.03s
44402/89748 (epoch 98.948) train_loss=1.05758631 time/batch=0.57s
44403/89748 (epoch 98.950) train_loss=1.26946962 time/batch=1.01s
44404/89748 (epoch 98.953) train_loss=1.28940105 time/batch=0.30s
44405/89748 (epoch 98.955) train_loss=1.01480103 time/batch=0.47s
44406/89748 (epoch 98.957) train_loss=1.20352423 time/batch=1.27s
44407/89748 (epoch 98.959) train_loss=1.19504344 time/batch=0.26s
44408/89748 (epoch 98.962) train_loss=1.10404289 time/batch=0.34s
44409/89748 (epoch 98.964) train_loss=1.09733033 time/batch=0.69s
44410/89748 (epoch 98.966) train_loss=1.17195392 time/batch=0.67s
44411/89748 (epoch 98.968) train_loss=1.25229037 time/batch=1.19s
44412/89748 (epoch 98.970) train_loss=1.29166460 time/batch=1.96s
44413/89748 (epoch 98.973) train_loss=1.23723388 time/batch=1.14s
44414/89748 (epoch 98.975) train_loss=1.05723357 time/batch=0.39s
44415/89748 (epoch 98.977) train_loss=1.02984142 time/batch=0.63s
44416/89748 (epoch 98.979) train_loss=1.17195582 time/batch=0.31s
44417/89748 (epoch 98.982) train_loss=1.04309690 time/batch=0.33s
44418/89748 (epoch 98.984) train_loss=1.08773601 time/batch=0.71s
44419/89748 (epoch 98.986) train_loss=1.01846862 time/batch=0.62s
44420/89748 (epoch 98.988) train_loss=1.02122760 time/batch=0.48s
44421/89748 (epoch 98.991) train_loss=1.05742884 time/batch=0.35s
44422/89748 (epoch 98.993) train_loss=1.11784661 time/batch=0.73s
44423/89748 (epoch 98.995) train_loss=1.07325113 time/batch=0.61s
44424/89748 (epoch 98.997) train_loss=1.08093679 time/batch=0.69s
44425/89748 (epoch 98.999) train_loss=1.07907474 time/batch=0.57s
44426/89748 (epoch 99.002) train_loss=1.12108600 time/batch=0.70s
44427/89748 (epoch 99.004) train_loss=1.19938028 time/batch=1.43s
44428/89748 (epoch 99.006) train_loss=1.19105697 time/batch=0.66s
44429/89748 (epoch 99.008) train_loss=1.10319221 time/batch=0.67s
44430/89748 (epoch 99.011) train_loss=1.26925385 time/batch=1.11s
44431/89748 (epoch 99.013) train_loss=1.02783740 time/batch=0.41s
44432/89748 (epoch 99.015) train_loss=1.14326262 time/batch=0.81s
44433/89748 (epoch 99.017) train_loss=1.19431186 time/batch=0.96s
44434/89748 (epoch 99.019) train_loss=0.95921433 time/batch=0.48s
44435/89748 (epoch 99.022) train_loss=1.17059588 time/batch=0.97s
44436/89748 (epoch 99.024) train_loss=1.10210419 time/batch=0.94s
44437/89748 (epoch 99.026) train_loss=1.27866650 time/batch=0.78s
44438/89748 (epoch 99.028) train_loss=1.09914768 time/batch=0.71s
44439/89748 (epoch 99.031) train_loss=1.11240590 time/batch=0.92s
44440/89748 (epoch 99.033) train_loss=1.11603391 time/batch=0.42s
44441/89748 (epoch 99.035) train_loss=1.26942325 time/batch=1.04s
44442/89748 (epoch 99.037) train_loss=1.00534976 time/batch=0.50s
44443/89748 (epoch 99.040) train_loss=1.26809037 time/batch=1.20s
44444/89748 (epoch 99.042) train_loss=1.15236461 time/batch=0.67s
44445/89748 (epoch 99.044) train_loss=1.13848436 time/batch=0.92s
44446/89748 (epoch 99.046) train_loss=1.09838402 time/batch=0.68s
44447/89748 (epoch 99.048) train_loss=0.96394080 time/batch=0.48s
44448/89748 (epoch 99.051) train_loss=1.19467461 time/batch=0.73s
44449/89748 (epoch 99.053) train_loss=1.14503014 time/batch=0.77s
44450/89748 (epoch 99.055) train_loss=1.22002971 time/batch=1.21s
44451/89748 (epoch 99.057) train_loss=1.10047722 time/batch=0.34s
44452/89748 (epoch 99.060) train_loss=1.18474078 time/batch=0.95s
44453/89748 (epoch 99.062) train_loss=1.13488626 time/batch=0.68s
44454/89748 (epoch 99.064) train_loss=1.00775576 time/batch=0.46s
44455/89748 (epoch 99.066) train_loss=1.17289019 time/batch=0.65s
44456/89748 (epoch 99.069) train_loss=1.24903846 time/batch=1.12s
44457/89748 (epoch 99.071) train_loss=1.22263288 time/batch=1.21s
