vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
36518/44874 (epoch 81.379) train_loss=1.13868606 time/batch=0.58s
36519/44874 (epoch 81.381) train_loss=1.10338104 time/batch=0.46s
36520/44874 (epoch 81.383) train_loss=1.17679048 time/batch=0.69s
36521/44874 (epoch 81.386) train_loss=1.12153900 time/batch=0.55s
36522/44874 (epoch 81.388) train_loss=1.19518924 time/batch=0.86s
36523/44874 (epoch 81.390) train_loss=1.12193561 time/batch=0.49s
36524/44874 (epoch 81.392) train_loss=1.09225786 time/batch=0.61s
36525/44874 (epoch 81.395) train_loss=1.19804704 time/batch=0.83s
36526/44874 (epoch 81.397) train_loss=1.16726398 time/batch=0.71s
36527/44874 (epoch 81.399) train_loss=1.10068738 time/batch=0.52s
36528/44874 (epoch 81.401) train_loss=1.15760338 time/batch=0.68s
36529/44874 (epoch 81.403) train_loss=1.17690861 time/batch=0.69s
36530/44874 (epoch 81.406) train_loss=1.23090172 time/batch=0.64s
36531/44874 (epoch 81.408) train_loss=1.21908474 time/batch=0.70s
36532/44874 (epoch 81.410) train_loss=1.23989320 time/batch=0.64s
36533/44874 (epoch 81.412) train_loss=1.27631044 time/batch=0.77s
36534/44874 (epoch 81.415) train_loss=1.19486558 time/batch=0.35s
36535/44874 (epoch 81.417) train_loss=1.31949782 time/batch=0.98s
36536/44874 (epoch 81.419) train_loss=1.16506970 time/batch=0.37s
36537/44874 (epoch 81.421) train_loss=1.18031442 time/batch=0.70s
36538/44874 (epoch 81.424) train_loss=1.19122934 time/batch=0.73s
36539/44874 (epoch 81.426) train_loss=1.07421446 time/batch=0.63s
36540/44874 (epoch 81.428) train_loss=1.22276223 time/batch=0.94s
36541/44874 (epoch 81.430) train_loss=1.08520830 time/batch=0.44s
36542/44874 (epoch 81.432) train_loss=1.19726205 time/batch=0.65s
36543/44874 (epoch 81.435) train_loss=1.16361403 time/batch=0.90s
36544/44874 (epoch 81.437) train_loss=1.19500387 time/batch=0.74s
36545/44874 (epoch 81.439) train_loss=1.32494712 time/batch=0.67s
36546/44874 (epoch 81.441) train_loss=1.10733294 time/batch=0.50s
36547/44874 (epoch 81.444) train_loss=1.26429689 time/batch=0.92s
36548/44874 (epoch 81.446) train_loss=1.19059265 time/batch=0.75s
36549/44874 (epoch 81.448) train_loss=1.16080463 time/batch=0.65s
36550/44874 (epoch 81.450) train_loss=1.12801540 time/batch=0.51s
36551/44874 (epoch 81.453) train_loss=1.15064037 time/batch=0.37s
36552/44874 (epoch 81.455) train_loss=1.13498259 time/batch=0.61s
36553/44874 (epoch 81.457) train_loss=1.27952909 time/batch=0.76s
36554/44874 (epoch 81.459) train_loss=1.21307242 time/batch=0.90s
36555/44874 (epoch 81.461) train_loss=1.15240908 time/batch=0.61s
36556/44874 (epoch 81.464) train_loss=1.23052812 time/batch=0.75s
36557/44874 (epoch 81.466) train_loss=1.11901474 time/batch=0.54s
36558/44874 (epoch 81.468) train_loss=1.14843583 time/batch=0.53s
36559/44874 (epoch 81.470) train_loss=1.05907273 time/batch=0.46s
36560/44874 (epoch 81.473) train_loss=1.27678919 time/batch=0.74s
36561/44874 (epoch 81.475) train_loss=1.11672294 time/batch=0.47s
36562/44874 (epoch 81.477) train_loss=1.18725026 time/batch=0.68s
36563/44874 (epoch 81.479) train_loss=1.11628401 time/batch=0.49s
36564/44874 (epoch 81.481) train_loss=1.16140425 time/batch=0.91s
36565/44874 (epoch 81.484) train_loss=1.19223595 time/batch=0.78s
36566/44874 (epoch 81.486) train_loss=1.15574300 time/batch=0.94s
36567/44874 (epoch 81.488) train_loss=1.18360639 time/batch=0.87s
36568/44874 (epoch 81.490) train_loss=1.12072420 time/batch=0.47s
36569/44874 (epoch 81.493) train_loss=1.06949770 time/batch=0.55s
36570/44874 (epoch 81.495) train_loss=1.11099946 time/batch=0.63s
36571/44874 (epoch 81.497) train_loss=1.18214989 time/batch=0.77s
36572/44874 (epoch 81.499) train_loss=1.15900505 time/batch=0.65s
36573/44874 (epoch 81.502) train_loss=1.16710544 time/batch=0.71s
36574/44874 (epoch 81.504) train_loss=1.23325145 time/batch=0.93s
36575/44874 (epoch 81.506) train_loss=1.16560173 time/batch=0.64s
36576/44874 (epoch 81.508) train_loss=1.18298173 time/batch=0.78s
36577/44874 (epoch 81.510) train_loss=1.16525507 time/batch=0.52s
36578/44874 (epoch 81.513) train_loss=1.15195549 time/batch=0.60s
36579/44874 (epoch 81.515) train_loss=1.13243544 time/batch=0.60s
36580/44874 (epoch 81.517) train_loss=1.21501768 time/batch=0.80s
36581/44874 (epoch 81.519) train_loss=1.29642403 time/batch=0.96s
36582/44874 (epoch 81.522) train_loss=1.26581299 time/batch=0.79s
36583/44874 (epoch 81.524) train_loss=1.21846449 time/batch=0.92s
36584/44874 (epoch 81.526) train_loss=1.20848489 time/batch=0.56s
36585/44874 (epoch 81.528) train_loss=1.17395294 time/batch=0.66s
36586/44874 (epoch 81.531) train_loss=1.18039465 time/batch=0.35s
36587/44874 (epoch 81.533) train_loss=1.23628557 time/batch=0.94s
36588/44874 (epoch 81.535) train_loss=1.11440849 time/batch=0.61s
36589/44874 (epoch 81.537) train_loss=1.12079501 time/batch=0.53s
36590/44874 (epoch 81.539) train_loss=1.23866165 time/batch=0.59s
36591/44874 (epoch 81.542) train_loss=1.03749800 time/batch=0.48s
36592/44874 (epoch 81.544) train_loss=1.18855047 time/batch=0.55s
36593/44874 (epoch 81.546) train_loss=1.16523135 time/batch=0.52s
36594/44874 (epoch 81.548) train_loss=1.15593731 time/batch=0.62s
36595/44874 (epoch 81.551) train_loss=1.20479965 time/batch=0.75s
36596/44874 (epoch 81.553) train_loss=1.09241021 time/batch=0.55s
36597/44874 (epoch 81.555) train_loss=1.09004438 time/batch=0.53s
36598/44874 (epoch 81.557) train_loss=1.08532190 time/batch=0.49s
36599/44874 (epoch 81.559) train_loss=1.10157275 time/batch=0.51s
36600/44874 (epoch 81.562) train_loss=1.18006599 time/batch=0.72s
36601/44874 (epoch 81.564) train_loss=1.10775137 time/batch=0.56s
36602/44874 (epoch 81.566) train_loss=1.15573215 time/batch=0.63s
36603/44874 (epoch 81.568) train_loss=1.05730307 time/batch=0.50s
36604/44874 (epoch 81.571) train_loss=1.05369639 time/batch=0.49s
36605/44874 (epoch 81.573) train_loss=1.13683081 time/batch=0.53s
36606/44874 (epoch 81.575) train_loss=1.16904008 time/batch=0.72s
36607/44874 (epoch 81.577) train_loss=1.04102588 time/batch=0.48s
36608/44874 (epoch 81.580) train_loss=1.10086787 time/batch=0.63s
36609/44874 (epoch 81.582) train_loss=1.10195291 time/batch=0.50s
36610/44874 (epoch 81.584) train_loss=1.12295842 time/batch=0.48s
36611/44874 (epoch 81.586) train_loss=1.21377254 time/batch=0.59s
36612/44874 (epoch 81.588) train_loss=1.13308716 time/batch=0.51s
36613/44874 (epoch 81.591) train_loss=1.10617316 time/batch=0.51s
36614/44874 (epoch 81.593) train_loss=1.11016929 time/batch=0.51s
36615/44874 (epoch 81.595) train_loss=1.09171021 time/batch=0.55s
36616/44874 (epoch 81.597) train_loss=1.10426843 time/batch=0.56s
36617/44874 (epoch 81.600) train_loss=1.18969452 time/batch=0.91s
36618/44874 (epoch 81.602) train_loss=1.12838638 time/batch=0.70s
36619/44874 (epoch 81.604) train_loss=1.20360136 time/batch=0.66s
36620/44874 (epoch 81.606) train_loss=1.16139674 time/batch=0.72s
36621/44874 (epoch 81.609) train_loss=1.21138740 time/batch=0.71s
36622/44874 (epoch 81.611) train_loss=1.13307273 time/batch=0.46s
36623/44874 (epoch 81.613) train_loss=1.17756343 time/batch=0.55s
36624/44874 (epoch 81.615) train_loss=1.13107038 time/batch=0.64s
36625/44874 (epoch 81.617) train_loss=1.21705472 time/batch=0.73s
36626/44874 (epoch 81.620) train_loss=1.19059563 time/batch=0.76s
36627/44874 (epoch 81.622) train_loss=1.22485399 time/batch=0.76s
36628/44874 (epoch 81.624) train_loss=1.18416023 time/batch=0.71s
36629/44874 (epoch 81.626) train_loss=1.20362878 time/batch=0.64s
36630/44874 (epoch 81.629) train_loss=1.15998948 time/batch=0.65s
36631/44874 (epoch 81.631) train_loss=1.10690320 time/batch=0.53s
36632/44874 (epoch 81.633) train_loss=1.16635072 time/batch=0.68s
36633/44874 (epoch 81.635) train_loss=1.15329802 time/batch=0.61s
36634/44874 (epoch 81.637) train_loss=1.15453863 time/batch=0.69s
36635/44874 (epoch 81.640) train_loss=1.13278437 time/batch=0.54s
36636/44874 (epoch 81.642) train_loss=1.18881536 time/batch=0.74s
36637/44874 (epoch 81.644) train_loss=1.17611945 time/batch=0.52s
36638/44874 (epoch 81.646) train_loss=1.09967744 time/batch=0.52s
36639/44874 (epoch 81.649) train_loss=1.16232908 time/batch=0.71s
36640/44874 (epoch 81.651) train_loss=1.05275404 time/batch=0.56s
36641/44874 (epoch 81.653) train_loss=1.10476112 time/batch=0.55s
36642/44874 (epoch 81.655) train_loss=1.16503000 time/batch=0.67s
36643/44874 (epoch 81.658) train_loss=1.12442875 time/batch=0.61s
36644/44874 (epoch 81.660) train_loss=1.10334659 time/batch=0.62s
36645/44874 (epoch 81.662) train_loss=1.17049873 time/batch=0.60s
36646/44874 (epoch 81.664) train_loss=1.25468302 time/batch=0.72s
36647/44874 (epoch 81.666) train_loss=1.18427122 time/batch=0.65s
36648/44874 (epoch 81.669) train_loss=1.22298121 time/batch=0.66s
36649/44874 (epoch 81.671) train_loss=1.17591524 time/batch=0.48s
36650/44874 (epoch 81.673) train_loss=1.13189590 time/batch=0.50s
36651/44874 (epoch 81.675) train_loss=1.06851602 time/batch=0.47s
36652/44874 (epoch 81.678) train_loss=1.16338885 time/batch=0.65s
36653/44874 (epoch 81.680) train_loss=1.22460914 time/batch=0.65s
36654/44874 (epoch 81.682) train_loss=1.12185609 time/batch=0.63s
36655/44874 (epoch 81.684) train_loss=1.11607623 time/batch=0.61s
36656/44874 (epoch 81.686) train_loss=1.13615537 time/batch=0.62s
36657/44874 (epoch 81.689) train_loss=1.11734414 time/batch=0.59s
36658/44874 (epoch 81.691) train_loss=1.23787344 time/batch=0.72s
36659/44874 (epoch 81.693) train_loss=1.20619285 time/batch=0.65s
36660/44874 (epoch 81.695) train_loss=1.12672913 time/batch=0.53s
36661/44874 (epoch 81.698) train_loss=1.20244980 time/batch=0.60s
36662/44874 (epoch 81.700) train_loss=1.20660460 time/batch=0.59s
36663/44874 (epoch 81.702) train_loss=1.12875497 time/batch=0.66s
36664/44874 (epoch 81.704) train_loss=1.12870491 time/batch=0.63s
36665/44874 (epoch 81.707) train_loss=1.07635462 time/batch=0.62s
36666/44874 (epoch 81.709) train_loss=1.13171363 time/batch=0.64s
36667/44874 (epoch 81.711) train_loss=1.14550483 time/batch=0.62s
36668/44874 (epoch 81.713) train_loss=1.17317367 time/batch=0.69s
36669/44874 (epoch 81.715) train_loss=1.14518869 time/batch=0.60s
36670/44874 (epoch 81.718) train_loss=1.17500758 time/batch=0.68s
36671/44874 (epoch 81.720) train_loss=1.16421986 time/batch=0.73s
36672/44874 (epoch 81.722) train_loss=1.14804459 time/batch=0.59s
36673/44874 (epoch 81.724) train_loss=1.15167570 time/batch=0.76s
36674/44874 (epoch 81.727) train_loss=1.23182523 time/batch=0.67s
36675/44874 (epoch 81.729) train_loss=1.12230682 time/batch=0.63s
36676/44874 (epoch 81.731) train_loss=1.02634037 time/batch=0.49s
36677/44874 (epoch 81.733) train_loss=1.18932152 time/batch=0.47s
36678/44874 (epoch 81.736) train_loss=1.08022249 time/batch=0.49s
36679/44874 (epoch 81.738) train_loss=1.07177162 time/batch=0.47s
36680/44874 (epoch 81.740) train_loss=1.10596955 time/batch=0.48s
36681/44874 (epoch 81.742) train_loss=1.07596529 time/batch=0.63s
36682/44874 (epoch 81.744) train_loss=1.17264545 time/batch=0.67s
36683/44874 (epoch 81.747) train_loss=1.13913298 time/batch=0.52s
36684/44874 (epoch 81.749) train_loss=1.12621772 time/batch=0.48s
36685/44874 (epoch 81.751) train_loss=1.15008438 time/batch=0.63s
36686/44874 (epoch 81.753) train_loss=1.09124029 time/batch=0.49s
36687/44874 (epoch 81.756) train_loss=1.09393299 time/batch=0.62s
36688/44874 (epoch 81.758) train_loss=1.15461600 time/batch=0.67s
36689/44874 (epoch 81.760) train_loss=1.12375474 time/batch=0.67s
36690/44874 (epoch 81.762) train_loss=1.19793189 time/batch=0.70s
36691/44874 (epoch 81.764) train_loss=1.15387034 time/batch=0.53s
36692/44874 (epoch 81.767) train_loss=1.09131229 time/batch=0.62s
36693/44874 (epoch 81.769) train_loss=1.07519305 time/batch=0.53s
36694/44874 (epoch 81.771) train_loss=1.07542443 time/batch=0.65s
36695/44874 (epoch 81.773) train_loss=1.17729163 time/batch=0.70s
36696/44874 (epoch 81.776) train_loss=1.16986454 time/batch=0.66s
36697/44874 (epoch 81.778) train_loss=1.07620585 time/batch=0.62s
36698/44874 (epoch 81.780) train_loss=1.10126758 time/batch=0.48s
36699/44874 (epoch 81.782) train_loss=1.26481760 time/batch=0.69s
36700/44874 (epoch 81.785) train_loss=1.15341079 time/batch=0.67s
36701/44874 (epoch 81.787) train_loss=1.09623885 time/batch=0.62s
36702/44874 (epoch 81.789) train_loss=1.21423662 time/batch=0.67s
36703/44874 (epoch 81.791) train_loss=1.14658034 time/batch=0.53s
36704/44874 (epoch 81.793) train_loss=1.15321839 time/batch=0.62s
36705/44874 (epoch 81.796) train_loss=1.12251735 time/batch=0.62s
36706/44874 (epoch 81.798) train_loss=1.12914264 time/batch=0.54s
36707/44874 (epoch 81.800) train_loss=1.11202586 time/batch=0.49s
36708/44874 (epoch 81.802) train_loss=1.18579888 time/batch=0.69s
36709/44874 (epoch 81.805) train_loss=1.12391615 time/batch=0.49s
36710/44874 (epoch 81.807) train_loss=1.13574862 time/batch=0.66s
36711/44874 (epoch 81.809) train_loss=1.07238281 time/batch=0.63s
36712/44874 (epoch 81.811) train_loss=1.05779910 time/batch=0.60s
36713/44874 (epoch 81.814) train_loss=1.14073789 time/batch=0.62s
36714/44874 (epoch 81.816) train_loss=1.17340171 time/batch=0.69s
36715/44874 (epoch 81.818) train_loss=1.09727764 time/batch=0.50s
36716/44874 (epoch 81.820) train_loss=1.16883361 time/batch=0.70s
36717/44874 (epoch 81.822) train_loss=1.07261074 time/batch=0.51s
36718/44874 (epoch 81.825) train_loss=1.03327370 time/batch=0.51s
36719/44874 (epoch 81.827) train_loss=1.06371307 time/batch=0.62s
36720/44874 (epoch 81.829) train_loss=1.18010759 time/batch=0.69s
36721/44874 (epoch 81.831) train_loss=1.17011249 time/batch=0.60s
36722/44874 (epoch 81.834) train_loss=1.07364428 time/batch=0.49s
36723/44874 (epoch 81.836) train_loss=1.13814676 time/batch=0.62s
36724/44874 (epoch 81.838) train_loss=1.06095994 time/batch=0.49s
36725/44874 (epoch 81.840) train_loss=1.09495068 time/batch=0.50s
36726/44874 (epoch 81.842) train_loss=1.06130373 time/batch=0.63s
36727/44874 (epoch 81.845) train_loss=1.07282710 time/batch=0.62s
36728/44874 (epoch 81.847) train_loss=1.12625408 time/batch=0.49s
36729/44874 (epoch 81.849) train_loss=1.02400756 time/batch=0.50s
36730/44874 (epoch 81.851) train_loss=1.06691635 time/batch=0.62s
36731/44874 (epoch 81.854) train_loss=1.08677089 time/batch=0.63s
36732/44874 (epoch 81.856) train_loss=1.10327089 time/batch=0.49s
36733/44874 (epoch 81.858) train_loss=1.14004493 time/batch=0.50s
36734/44874 (epoch 81.860) train_loss=1.10472918 time/batch=0.63s
36735/44874 (epoch 81.863) train_loss=1.16233230 time/batch=0.66s
36736/44874 (epoch 81.865) train_loss=1.08164537 time/batch=0.63s
setting learning rate to 0.0003349
36737/44874 (epoch 81.867) train_loss=1.15050590 time/batch=0.42s
36738/44874 (epoch 81.869) train_loss=1.43500113 time/batch=1.55s
36739/44874 (epoch 81.871) train_loss=1.35221398 time/batch=1.15s
36740/44874 (epoch 81.874) train_loss=1.41234314 time/batch=2.34s
36741/44874 (epoch 81.876) train_loss=1.27869380 time/batch=1.07s
36742/44874 (epoch 81.878) train_loss=1.28811181 time/batch=1.44s
36743/44874 (epoch 81.880) train_loss=1.28679073 time/batch=1.12s
36744/44874 (epoch 81.883) train_loss=1.34086573 time/batch=2.11s
36745/44874 (epoch 81.885) train_loss=1.19066107 time/batch=0.94s
36746/44874 (epoch 81.887) train_loss=1.38461733 time/batch=1.86s
36747/44874 (epoch 81.889) train_loss=1.46413541 time/batch=3.68s
36748/44874 (epoch 81.892) train_loss=1.38342929 time/batch=2.47s
36749/44874 (epoch 81.894) train_loss=1.35699034 time/batch=2.45s
36750/44874 (epoch 81.896) train_loss=1.30455375 time/batch=1.63s
36751/44874 (epoch 81.898) train_loss=1.31357300 time/batch=1.66s
36752/44874 (epoch 81.900) train_loss=1.30061448 time/batch=1.46s
36753/44874 (epoch 81.903) train_loss=1.18295228 time/batch=0.64s
36754/44874 (epoch 81.905) train_loss=1.19538188 time/batch=0.83s
36755/44874 (epoch 81.907) train_loss=1.24628580 time/batch=0.81s
36756/44874 (epoch 81.909) train_loss=1.27411973 time/batch=1.47s
36757/44874 (epoch 81.912) train_loss=1.44988263 time/batch=7.76s
36758/44874 (epoch 81.914) train_loss=1.37673271 time/batch=1.10s
36759/44874 (epoch 81.916) train_loss=1.19128823 time/batch=0.38s
36760/44874 (epoch 81.918) train_loss=1.33417702 time/batch=1.25s
36761/44874 (epoch 81.920) train_loss=1.29806423 time/batch=1.36s
36762/44874 (epoch 81.923) train_loss=1.16707122 time/batch=0.70s
36763/44874 (epoch 81.925) train_loss=1.32212245 time/batch=1.02s
36764/44874 (epoch 81.927) train_loss=1.15376222 time/batch=0.64s
36765/44874 (epoch 81.929) train_loss=1.23336565 time/batch=1.27s
36766/44874 (epoch 81.932) train_loss=1.07793450 time/batch=0.54s
36767/44874 (epoch 81.934) train_loss=1.28536713 time/batch=1.13s
36768/44874 (epoch 81.936) train_loss=1.12161851 time/batch=0.36s
36769/44874 (epoch 81.938) train_loss=1.23546886 time/batch=1.07s
36770/44874 (epoch 81.941) train_loss=1.20867312 time/batch=0.79s
36771/44874 (epoch 81.943) train_loss=1.12423086 time/batch=0.41s
36772/44874 (epoch 81.945) train_loss=1.37440157 time/batch=1.72s
36773/44874 (epoch 81.947) train_loss=1.32317042 time/batch=0.28s
36774/44874 (epoch 81.949) train_loss=1.19238317 time/batch=0.80s
36775/44874 (epoch 81.952) train_loss=1.10992479 time/batch=0.45s
36776/44874 (epoch 81.954) train_loss=1.42314112 time/batch=0.30s
36777/44874 (epoch 81.956) train_loss=1.20976722 time/batch=0.75s
36778/44874 (epoch 81.958) train_loss=1.20437348 time/batch=0.98s
36779/44874 (epoch 81.961) train_loss=1.27909970 time/batch=1.01s
36780/44874 (epoch 81.963) train_loss=1.10248566 time/batch=0.46s
36781/44874 (epoch 81.965) train_loss=1.15386546 time/batch=0.40s
36782/44874 (epoch 81.967) train_loss=1.32748222 time/batch=1.12s
36783/44874 (epoch 81.970) train_loss=0.97491360 time/batch=0.45s
36784/44874 (epoch 81.972) train_loss=1.19750392 time/batch=0.78s
36785/44874 (epoch 81.974) train_loss=1.31606317 time/batch=1.16s
36786/44874 (epoch 81.976) train_loss=1.19499826 time/batch=0.80s
36787/44874 (epoch 81.978) train_loss=1.22436225 time/batch=0.97s
36788/44874 (epoch 81.981) train_loss=1.30043519 time/batch=0.26s
36789/44874 (epoch 81.983) train_loss=1.34423840 time/batch=1.50s
36790/44874 (epoch 81.985) train_loss=1.23901081 time/batch=0.79s
36791/44874 (epoch 81.987) train_loss=1.25319970 time/batch=0.87s
36792/44874 (epoch 81.990) train_loss=1.11323988 time/batch=0.45s
36793/44874 (epoch 81.992) train_loss=1.33578455 time/batch=1.02s
36794/44874 (epoch 81.994) train_loss=1.31703722 time/batch=1.73s
36795/44874 (epoch 81.996) train_loss=1.29753137 time/batch=1.17s
36796/44874 (epoch 81.998) train_loss=1.17214692 time/batch=0.65s
36797/44874 (epoch 82.001) train_loss=1.13436687 time/batch=0.43s
36798/44874 (epoch 82.003) train_loss=1.23244572 time/batch=0.89s
36799/44874 (epoch 82.005) train_loss=1.30126846 time/batch=2.47s
36800/44874 (epoch 82.007) train_loss=1.06793749 time/batch=0.44s
36801/44874 (epoch 82.010) train_loss=1.22404325 time/batch=0.34s
36802/44874 (epoch 82.012) train_loss=1.34070122 time/batch=1.30s
36803/44874 (epoch 82.014) train_loss=1.16139519 time/batch=0.67s
36804/44874 (epoch 82.016) train_loss=1.20518577 time/batch=0.85s
36805/44874 (epoch 82.019) train_loss=1.16422725 time/batch=0.42s
36806/44874 (epoch 82.021) train_loss=1.30212891 time/batch=1.31s
36807/44874 (epoch 82.023) train_loss=1.24345660 time/batch=0.66s
36808/44874 (epoch 82.025) train_loss=1.24276209 time/batch=0.98s
36809/44874 (epoch 82.027) train_loss=1.18831420 time/batch=0.68s
36810/44874 (epoch 82.030) train_loss=1.28919435 time/batch=0.83s
36811/44874 (epoch 82.032) train_loss=1.19614494 time/batch=0.57s
